URI,Label,Definition,Notation,Status,AcceptedDate,hasWFDQualityElement,hasCombinationTableDeterminandUom,skos_exactMatch
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_38939-88-7","3-chloro-4-nitrotoluene",,"CAS_38939-88-7","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/388",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_52-68-6","Trichlorfon",,"CAS_52-68-6","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/440",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_5367-28-2","3-chloro-6-nitrotoluene",,"CAS_5367-28-2","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/447",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_554-00-7","2,4-dichloroaniline",,"CAS_554-00-7","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/459",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_608-27-5","2,3-dichloroaniline",,"CAS_608-27-5","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/501",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_608-31-1","2,6-dichloroaniline",,"CAS_608-31-1","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/502",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_609-19-8","3,4,5-trichlorophenol",,"CAS_609-19-8","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/506",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_611-06-3","2,4-dichloro-1-nitrobenzene",,"CAS_611-06-3","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/508",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_615-65-6","2-chloro-4-methylaniline",,"CAS_615-65-6","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/509",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_62-53-3","Aniline",,"CAS_62-53-3","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/512",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_74-90-8","Hydrogen cyanide",,"CAS_74-90-8","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/595",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_74-95-3","Dibromomethane",,"CAS_74-95-3","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/596",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_12002-48-1","Trichlorobenzenes (all isomers)",,"CAS_12002-48-1","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-2","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/76",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_120-12-7","Anthracene",,"CAS_120-12-7","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-2","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/77",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_120-36-5","Dichlorprop (2,4-DP)",,"CAS_120-36-5","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/78",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_140-66-9","Octylphenol (4-(1,1',3,3'-tetramethylbutyl)-phenol)",,"CAS_140-66-9","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-2","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/153",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_141776-32-1","Sulfosulfuron",,"CAS_141776-32-1","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/157",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_142-28-9","1,3-dichloropropane",,"CAS_142-28-9","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/159",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_142363-53-9","Alachlor ESA",,"CAS_142363-53-9","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/160",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_14265-44-2","Phosphate",,"CAS_14265-44-2","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-1-6-2-1","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/162",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_143-50-0","Chlordecone (Kepone)",,"CAS_143-50-0","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/164",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_144-49-0","Fluoroacetic acid",,"CAS_144-49-0","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/165",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_14797-55-8","Nitrate",,"CAS_14797-55-8","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-1-6-1-1","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/167",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_14797-65-0","Nitrite",,"CAS_14797-65-0","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-1-6-1-2",,
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_14798-03-9","Ammonium",,"CAS_14798-03-9","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-1-6-1-4","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/168",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_14866-68-3","Chlorates",,"CAS_14866-68-3","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/170",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_32774-16-6","PCB 169 (3,3’,4,4’,5,5’-hexachlorobiphenyl)",,"CAS_32774-16-6","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/345",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_330-54-1","Diuron",,"CAS_330-54-1","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-2","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/347",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_5915-41-3","Terbuthylazine",,"CAS_5915-41-3","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/489",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_594-20-7","2,2-dichloropropane",,"CAS_594-20-7","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/490",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_59473-04-0","AOX",,"CAS_59473-04-0","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/491",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_59-50-7","3-methyl-4-chlorophenol",,"CAS_59-50-7","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/492",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_95-76-1","3,4-dichloroaniline",,"CAS_95-76-1","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/717",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_131860-33-8","Azoxystrobin",,"CAS_131860-33-8","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/114",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_54910-89-3","Fluoxetine",,"CAS_54910-89-3","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/454",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_23564-05-8","Thiophanate-methyl",,"CAS_23564-05-8","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/287",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_28249-77-6","Thiobencarb",,"CAS_28249-77-6","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/309",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_7440-44-0","Carbon",,"CAS_7440-44-0","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3",,
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_52918-63-5","Deltamethrin",,"CAS_52918-63-5","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/442",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_23135-22-0","Oxamyl",,"CAS_23135-22-0","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/284",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_51908-16-8","PCB 146 (2,2',3,4',5,5'-Hexachlorobiphenyl)",,"CAS_51908-16-8","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/428",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_52663-63-5","PCB 151 (2,2',3,5,5',6-Hexachlorobiphenyl)",,"CAS_52663-63-5","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/434",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_52663-68-0","PCB 187 (2,2',3,4',5,5',6-Heptachlorobiphenyl)",,"CAS_52663-68-0","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/435",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_52663-69-1","PCB 183 (82,2',3,4,4',5',6-Heptachloro-1,1'-biphenyl)",,"CAS_52663-69-1","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/436",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_52663-70-4","PCB 177 (3,3',4',5,6-Heptachlorobiphenyl)",,"CAS_52663-70-4","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/437",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_55179-31-2","Bitertanol",,"CAS_55179-31-2","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/455",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_57018-04-9","Tolclofos methyl",,"CAS_57018-04-9","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/473",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_57646-30-7","Furalaxyl",,"CAS_57646-30-7","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/481",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_60168-88-9","Fenarimol",,"CAS_60168-88-9","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/495",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_66215-27-8","Cyromazine",,"CAS_66215-27-8","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/521",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_69327-76-0","Buprofezin",,"CAS_69327-76-0","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/532",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_731-27-1","Tolylfluanid",,"CAS_731-27-1","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/556",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_732-11-6","Fosmet",,"CAS_732-11-6","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/557",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_60145-21-3","PCB 103 (2,2',4,5',6-pentachlorobiphenyl)",,"CAS_60145-21-3","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/494",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_60207-90-1","Propiconazole",,"CAS_60207-90-1","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/496",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_603-35-0","Triphenyl phosphine",,"CAS_603-35-0","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/497",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_60348-60-9","BDE 99 (2,2’,4,4’,5-pentabromodiphenyl ether)",,"CAS_60348-60-9","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/498",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_60-51-5","Dimethoate",,"CAS_60-51-5","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/499",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_60-57-1","Dieldrin",,"CAS_60-57-1","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/500",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_60851-34-5","2,3,4,6,7,8-H6CDF",,"CAS_60851-34-5","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/503",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_608-73-1","Hexachlorocyclohexane",,"CAS_608-73-1","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-2","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/504",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_608-93-5","Pentachlorobenzene",,"CAS_608-93-5","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-2","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/505",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_6108-10-7","Epsilon-HCH",,"CAS_6108-10-7","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/507",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_6164-98-3","Chlordimeform",,"CAS_6164-98-3","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/510",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_6190-65-4","Desethylatrazine",,"CAS_6190-65-4","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/511",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_2104-64-5","Ethyl O-(p-nitrophenyl) phenyl phosphonothionate (EPN)",,"CAS_2104-64-5","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/266",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_21087-64-9","Metribuzin",,"CAS_21087-64-9","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/268",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_210880-92-5","Clothianidin",,"CAS_210880-92-5","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/269",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_2163-68-0","Hydroxyatrazine",,"CAS_2163-68-0","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/270",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_2164-08-1","Lenacil",,"CAS_2164-08-1","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/271",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_21725-46-2","Cyanazine",,"CAS_21725-46-2","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/272",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_218-01-9","Chrysene",,"CAS_218-01-9","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/273",
